id,date,day,month,year,customer_age,age_group,customer_gender,country,state,product_category,sub_category,product,order_quantity,unit_cost,unit_price,profit,cost,revenue
108145,2016-07-03,7,March,2016,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Road Tire Tube,1,1,4,2,1,3
112792,2013-11-21,21,November,2013,37,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, M",3,24,64,118,72,190
29191,2016-04-24,24,April,2016,22,Youth (<25),F,United Kingdom,England,Clothing,Gloves,"Half-Finger Gloves, L",3,9,24,42,27,69
47296,2013-04-12,4,December,2013,27,Young Adults (25-34),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2,38,50,20,76,96
19277,2015-09-17,17,September,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,22,7,9,40,154,194
111308,2014-05-14,14,May,2014,30,Young Adults (25-34),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,229,461,690
59647,2016-06-19,19,June,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,3792,6513,10305
42716,2013-02-10,2,October,2013,34,Young Adults (25-34),F,Australia,Queensland,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,126,105,231
16785,2016-09-05,9,May,2016,37,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
55580,2014-05-20,20,May,2014,35,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
22351,2015-05-12,5,December,2015,28,Young Adults (25-34),M,France,Seine (Paris),Accessories,Cleaners,Bike Wash - Dissolver,28,3,8,100,84,184
36762,2013-11-23,23,November,2013,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",26,13,35,381,338,719
14370,2013-08-24,24,August,2013,24,Youth (<25),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
45152,2014-02-21,21,February,2014,53,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",5,38,50,15,190,205
56102,2013-07-08,7,August,2013,54,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
95230,2014-04-24,24,April,2014,21,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,17,12,29
60419,2015-01-18,18,January,2015,54,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,717,1555,2272
46776,2013-07-09,7,September,2013,30,Young Adults (25-34),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",4,38,50,44,152,196
34921,2016-06-20,20,June,2016,19,Youth (<25),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,368,221,589
18873,2016-11-06,11,June,2016,35,Adults (35-64),F,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,9,7,9,3,63,66
93879,2015-09-13,13,September,2015,48,Adults (35-64),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,31,1,2,18,31,49
67646,2016-02-28,28,February,2016,33,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
19165,2015-08-08,8,August,2015,40,Adults (35-64),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,29,7,9,21,203,224
56839,2016-05-22,22,May,2016,44,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763
101978,2015-08-25,25,August,2015,49,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,21,28,49
48041,2015-07-09,7,September,2015,36,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",17,38,50,94,646,740
73990,2014-10-07,10,July,2014,33,Young Adults (25-34),F,Canada,British Columbia,Clothing,Socks,"Racing Socks, M",27,3,9,160,81,241
55851,2016-05-02,5,February,2016,45,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1031,1266,2297
104021,2015-02-09,2,September,2015,21,Youth (<25),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,10,14,24
31270,2013-09-10,9,October,2013,24,Youth (<25),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,156,104,260
106843,2015-10-12,10,December,2015,19,Youth (<25),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,6,10,16
27523,2016-10-01,10,January,2016,44,Adults (35-64),M,United States,Oregon,Clothing,Gloves,"Half-Finger Gloves, S",22,9,24,256,198,454
34598,2014-03-01,3,January,2014,29,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,107,65,172
17679,2016-06-15,15,June,2016,21,Youth (<25),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,17,7,9,14,119,133
103234,2013-07-19,19,July,2013,28,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17
9983,2013-10-19,19,October,2013,52,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,93,64,157
93028,2016-04-16,16,April,2016,32,Young Adults (25-34),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,15,17,32
101689,2014-03-02,3,February,2014,39,Adults (35-64),F,France,Moselle,Accessories,Tires and Tubes,Road Tire Tube,27,1,4,68,27,95
60255,2011-08-27,27,August,2011,17,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,186,487,673
57938,2013-03-12,3,December,2013,28,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
22071,2015-02-12,2,December,2015,17,Youth (<25),M,United States,Washington,Accessories,Cleaners,Bike Wash - Dissolver,12,3,8,39,36,75
27601,2016-12-03,12,March,2016,48,Adults (35-64),F,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, L",3,9,24,36,27,63
7104,2016-06-30,30,June,2016,35,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
32849,2016-05-21,21,May,2016,23,Youth (<25),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075
47261,2016-02-25,25,February,2016,27,Young Adults (25-34),M,France,Essonne,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",28,38,50,280,1064,1344
21589,2016-06-18,18,June,2016,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,1,3,8,5,3,8
74446,2014-12-04,12,April,2014,27,Young Adults (25-34),F,United Kingdom,England,Clothing,Socks,"Racing Socks, L",21,3,9,118,63,181
23514,2013-11-16,16,November,2013,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Fenders,Fender Set - Mountain,3,8,22,37,24,61
76546,2013-12-31,31,December,2013,28,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,7,13,35,149,91,240
101380,2016-05-27,27,May,2016,41,Adults (35-64),M,Germany,Hamburg,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,74,56,130
111081,2016-05-03,5,March,2016,38,Adults (35-64),F,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,118,461,579
44198,2013-03-10,3,October,2013,45,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",11,42,54,108,462,570
86534,2014-07-13,13,July,2014,22,Youth (<25),F,Germany,Hamburg,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,19,14,33
21349,2015-11-22,22,November,2015,64,Adults (35-64),M,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,121,75,196
26500,2014-05-19,19,May,2014,54,Adults (35-64),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,21,8,22,289,168,457
71815,2015-12-13,13,December,2015,57,Adults (35-64),F,Australia,Victoria,Clothing,Shorts,"Women's Mountain Shorts, M",3,26,70,88,78,166
112162,2013-10-20,20,October,2013,28,Young Adults (25-34),M,United Kingdom,England,Clothing,Vests,"Classic Vest, S",22,24,64,824,528,1352
14043,2015-12-07,12,July,2015,36,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,111,57,168
43430,2014-04-24,24,April,2014,57,Adults (35-64),M,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2,42,54,23,84,107
61470,2014-02-03,2,March,2014,35,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827
61546,2012-12-26,26,December,2012,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1202,2166,3368
94681,2013-06-10,6,October,2013,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,19,9,25,285,171,456
47023,2013-11-30,30,November,2013,26,Young Adults (25-34),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",8,42,54,1,336,337
29531,2015-07-08,7,August,2015,39,Adults (35-64),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, M",5,9,24,73,45,118
27576,2013-08-23,23,August,2013,32,Young Adults (25-34),M,United States,Washington,Clothing,Gloves,"Half-Finger Gloves, L",11,9,24,107,99,206
64212,2013-10-29,29,October,2013,21,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
82467,2016-09-06,9,June,2016,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74
61107,2016-03-04,3,April,2016,29,Young Adults (25-34),M,France,Essonne,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,790,1555,2345
13974,2014-04-19,19,April,2014,18,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,76,39,115
78251,2016-09-06,9,June,2016,24,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,17,12,29
2174,2014-02-18,18,February,2014,21,Youth (<25),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,43,44,87
82393,2014-03-03,3,March,2014,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,18,12,30
48210,2013-11-14,14,November,2013,27,Young Adults (25-34),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",21,42,54,48,882,930
94970,2016-04-28,28,April,2016,33,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,20,29,49
12722,2014-01-31,31,January,2014,33,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
94146,2014-07-31,31,July,2014,51,Adults (35-64),M,Germany,Saarland,Accessories,Tires and Tubes,ML Mountain Tire,4,11,30,54,44,98
55787,2016-06-23,23,June,2016,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,318,420,738
59012,2014-03-24,24,March,2014,51,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,606,1519,2125
19910,2013-11-24,24,November,2013,49,Adults (35-64),F,France,Seine et Marne,Clothing,Caps,AWC Logo Cap,19,7,9,7,133,140
90374,2013-09-23,23,September,2013,50,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,17,16,33
52640,2014-08-06,8,June,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
26983,2015-09-08,9,August,2015,22,Youth (<25),F,Australia,Queensland,Accessories,Fenders,Fender Set - Mountain,7,8,22,73,56,129
94918,2014-01-14,14,January,2014,27,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,19,28,47
81373,2015-09-18,18,September,2015,58,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,23,9,25,293,207,500
62367,2015-11-21,21,November,2015,19,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113
46655,2016-06-16,16,June,2016,26,Young Adults (25-34),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",7,38,50,7,266,273
81094,2013-12-30,30,December,2013,25,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,77,52,129
16735,2014-07-04,7,April,2014,61,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
7028,2015-07-20,20,July,2015,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,157,108,265
94023,2016-09-04,9,April,2016,47,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,21,7,28
81347,2014-05-22,22,May,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,9,15,24
59298,2014-12-05,12,May,2014,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,717,1555,2272
64786,2012-09-17,17,September,2012,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
24251,2016-06-14,14,June,2016,61,Adults (35-64),F,United States,California,Accessories,Fenders,Fender Set - Mountain,23,8,22,312,184,496
13924,2014-08-03,8,March,2014,20,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
15394,2015-12-22,22,December,2015,57,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58
12804,2013-10-09,10,September,2013,40,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,57,54,111
61460,2013-12-28,28,December,2013,37,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,835,2171,3006
30310,2014-05-18,18,May,2014,20,Youth (<25),M,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,313,208,521
57764,2014-05-19,19,May,2014,25,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
673,2015-10-15,15,October,2015,57,Adults (35-64),M,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
42672,2013-09-19,19,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089
63476,2012-08-05,8,May,2012,37,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,1100,2166,3266
14377,2013-11-22,22,November,2013,24,Youth (<25),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
59388,2012-08-28,28,August,2012,23,Youth (<25),M,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1115,3038,4153
54894,2014-03-22,22,March,2014,30,Young Adults (25-34),M,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1031,1266,2297
66502,2012-04-10,4,October,2012,54,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,349,688,1037
43742,2014-05-04,5,April,2014,32,Young Adults (25-34),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",26,42,54,3,1092,1095
110083,2015-12-18,18,December,2015,37,Adults (35-64),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,448,755,1203
69664,2014-04-29,29,April,2014,39,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
77002,2016-02-16,16,February,2016,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
26979,2016-06-15,15,June,2016,51,Adults (35-64),F,Germany,Saarland,Accessories,Fenders,Fender Set - Mountain,17,8,22,171,136,307
92911,2016-10-03,10,March,2016,43,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,3,9,25,47,27,74
37789,2016-07-18,18,July,2016,53,Adults (35-64),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,35,26,61
86152,2014-05-07,5,July,2014,33,Young Adults (25-34),M,Germany,Brandenburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
17819,2015-11-18,18,November,2015,40,Adults (35-64),M,Germany,Bayern,Clothing,Caps,AWC Logo Cap,16,7,9,31,112,143
41695,2016-03-21,21,March,2016,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,430,286,716
17617,2016-07-17,17,July,2016,37,Adults (35-64),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,21,7,9,34,147,181
41159,2016-06-26,26,June,2016,34,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,105,78,183
86352,2016-06-01,6,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,15,16,31
73727,2016-06-21,21,June,2016,18,Youth (<25),F,United States,California,Clothing,Socks,"Racing Socks, M",7,3,9,41,21,62
18685,2016-03-26,26,March,2016,27,Young Adults (25-34),M,Australia,Victoria,Clothing,Caps,AWC Logo Cap,5,7,9,1,35,36
74618,2016-10-04,10,April,2016,42,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,HL Mountain Tire,10,13,35,147,130,277
52806,2013-02-02,2,February,2013,20,Youth (<25),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
8936,2016-04-26,26,April,2016,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58
32329,2016-06-14,14,June,2016,53,Adults (35-64),F,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,433,260,693
2996,2016-05-28,28,May,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
13134,2016-07-05,7,May,2016,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,52,33,85
78458,2016-08-07,8,July,2016,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,12,13,35,256,156,412
30861,2016-06-21,21,June,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728
42921,2016-02-22,22,February,2016,48,Adults (35-64),M,Australia,Queensland,Accessories,Hydration Packs,Hydration Pack - 70 oz.,18,21,55,454,378,832
21271,2015-11-12,11,December,2015,19,Youth (<25),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,21,7,9,17,147,164
38601,2016-06-20,20,June,2016,35,Adults (35-64),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,105,78,183
6664,2015-08-11,8,November,2015,49,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
10216,2014-04-01,4,January,2014,43,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,28,20,48
89994,2015-12-17,17,December,2015,38,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Road Tire,6,9,25,95,54,149
43569,2015-11-15,15,November,2015,24,Youth (<25),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",29,38,50,29,1102,1131
59708,2013-07-24,24,July,2013,23,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
64169,2015-01-12,1,December,2015,44,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 52",2,487,783,482,974,1456
18713,2015-08-29,29,August,2015,30,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,18,7,9,15,126,141
82217,2016-11-06,11,June,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,65,44,109
57035,2015-06-11,6,November,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
36149,2016-03-18,18,March,2016,19,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,371,234,605
58121,2015-12-19,19,December,2015,32,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-100 Black, 44",1,1898,3375,870,1898,2768
111894,2013-07-25,25,July,2013,30,Young Adults (25-34),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,401,1482,1883
93728,2015-07-24,24,July,2015,44,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,7,11,18
69883,2015-06-06,6,June,2015,24,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,172,713,885
28049,2015-10-24,24,October,2015,33,Young Adults (25-34),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, M",12,9,24,134,108,242
2950,2014-03-07,3,July,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168
20251,2016-01-06,1,June,2016,25,Young Adults (25-34),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,13,7,9,25,91,116
3565,2015-09-07,9,July,2015,30,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,80,60,140
75441,2013-04-12,4,December,2013,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,12,9,25,189,108,297
29727,2016-03-06,3,June,2016,42,Adults (35-64),M,France,Val d'Oise,Clothing,Gloves,"Half-Finger Gloves, M",25,9,24,249,225,474
74252,2014-01-13,13,January,2014,24,Youth (<25),F,Canada,British Columbia,Clothing,Socks,"Racing Socks, L",21,3,9,124,63,187
108236,2014-12-02,12,February,2014,23,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,70,50,120
56859,2016-05-05,5,May,2016,47,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,892,1266,2158
7040,2016-01-30,30,January,2016,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,116,80,196
85675,2016-01-03,1,March,2016,26,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,74,50,124
96966,2013-10-29,29,October,2013,21,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,61,52,113
101057,2015-05-10,5,October,2015,24,Youth (<25),F,United States,Arizona,Accessories,Tires and Tubes,HL Road Tire,1,12,33,21,12,33
44749,2015-07-12,7,December,2015,20,Youth (<25),M,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,195,714,909
48297,2015-09-14,14,September,2015,25,Young Adults (25-34),F,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",21,42,54,173,882,1055
82983,2016-08-06,8,June,2016,30,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,23,2,5,64,46,110
13433,2014-04-20,20,April,2014,31,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
66259,2015-09-19,19,September,2015,25,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
45263,2015-08-31,31,August,2015,27,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,85,714,799
74185,2016-12-02,12,February,2016,33,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",28,3,9,150,84,234
93388,2016-10-04,10,April,2016,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,28,30,58
16601,2015-09-17,17,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
111196,2014-05-06,5,June,2014,25,Young Adults (25-34),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,241,755,996
75130,2013-07-20,20,July,2013,34,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,4,8,12
85780,2014-07-03,7,March,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,ML Mountain Tire,20,11,30,254,220,474
62010,2012-11-07,11,July,2012,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,1100,2166,3266
12074,2014-02-22,22,February,2014,29,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
103715,2016-03-29,29,March,2016,23,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,35,24,59
75982,2013-10-23,23,October,2013,27,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,LL Road Tire,12,8,21,101,96,197
40956,2014-06-14,14,June,2014,29,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,350,221,571
37718,2014-02-18,18,February,2014,49,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,511,312,823
76094,2013-03-11,3,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
93578,2013-07-18,18,July,2013,35,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
94212,2016-09-02,9,February,2016,44,Adults (35-64),F,France,Loir et Cher,Accessories,Tires and Tubes,ML Mountain Tire,29,11,30,455,319,774
48881,2016-01-18,18,January,2016,46,Adults (35-64),F,France,Seine Saint Denis,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",26,38,50,78,988,1066
